"id","text","metadata","embedding"
1,"О чем этот курс? (страница 2)
Это начальный курс по Аналитике данных нацеленное на то чтобы помочь всем желающим сделать свой первый шаг в мир анализа данных. Главной целью курс перед собой ставит ознакомить и проложить перед вами дорогу на которую вы сможете ориентироваться в вашей профессиональной пути.","{""page"": 2, ""title"": ""О чем этот курс?"", ""lesson"": ""Урок 1 - Теория (1,5 - 2 часа)"", ""course_title"": ""Курс по аналитике данных""}","[-0.0072077946,0.028243536,-0.03283449,0.0108254645,0.020034915,-0.018024078,-0.015324597,-0.010081731,0.0013451489,0.013681036,0.038013082,-0.04407314,-0.02464423,-0.04480769,0.061518755,0.032963034,-0.068093,0.011275378,-0.0016274925,0.028096626,0.018244443,-0.035993062,-0.01823526,-0.009953184,-0.02392804,-0.07962547,0.049031366,0.016913068,-0.009154358,-0.03564415,-0.0127536645,-0.016536608,-0.024717685,-0.014433953,0.008465716,-0.027453892,-0.00824535,0.018767811,0.030428829,0.008047938,0.0011299481,0.022312026,0.021338744,-0.032577395,-0.040326923,-0.03221012,0.012312933,-0.036709253,0.02787626,-0.007152703,-0.049178276,0.020898012,-0.00496741,0.012404752,-0.02556242,-0.0035809425,0.028720995,0.0058351,-0.022881305,0.009494089,0.0698192,0.030557375,-0.009333406,0.04249385,-0.0023253171,0.038857818,-0.04422005,0.0114314705,-0.03742544,-0.016068332,0.044734236,-0.036525615,-0.024589138,-0.004223676,-0.015691875,-0.038747635,-0.047635715,-0.0051740026,-0.012772028,-0.028684268,-0.00071963173,0.009944002,-0.03689289,0.013598399,-0.0019121314,-0.0813884,-0.019226907,0.009140586,-0.01051328,0.003429441,-0.045689154,-0.018409718,0.00059911923,0.057956178,0.03452396,-0.012037476,0.004643748,-0.014507408,-0.022844577,-0.04142875,-0.016903885,-0.014718592,0.027766077,0.020145098,0.0032297347,-0.04422005,0.019135088,-0.040951293,-0.028757723,-0.015012412,-0.05993947,0.012524117,0.019832913,-0.020530736,0.057258353,0.013139305,0.0024217272,-0.0076898444,-0.01822608,-0.032577395,-0.034560688,-0.0049444553,-0.03063083,-0.021963114,-0.04991283,-0.025066597,0.017904712,-0.033146672,0.030704286,-0.009989912,0.018740267,0.00026311894,-0.036066517,-0.015508235,-0.030612467,0.010871374,-0.029914644,0.006500788,-0.009351769,-0.025874605,0.024625866,-0.0027453892,-0.02209166,0.0047378624,-0.040473834,-0.067578815,-0.022220207,0.06879082,0.0025273191,-0.0013417057,-0.03048392,0.030777741,-0.0077587087,-0.048149902,0.0121476585,0.033844497,0.03140211,-0.045982976,-0.00018019487,-0.030116644,0.040951293,0.013176032,-0.0119456565,0.014287042,-0.0043040174,0.0214122,-0.024919687,-0.03540542,-0.049949557,0.049178276,-0.058654003,0.003241212,-0.016371334,-0.035625786,-0.0017376753,0.024515683,-0.029327001,-0.04697462,-0.005238276,-0.033679225,-0.007157294,-0.03408323,0.01051328,-0.030263554,-0.03375268,0.037792716,0.028206808,0.013139305,0.0037760579,0.033587404,-0.000665688,0.0019373817,-0.0041731754,0.026058244,-0.037296895,-0.023230217,0.013947312,0.007607207,-0.0064548785,0.019226907,-0.019539092,-0.030520648,-0.008571307,0.0009675431,0.019796185,0.07551198,0.034744322,-0.017519072,-0.045689154,-0.0428244,0.044477142,-0.05729508,0.027821168,0.049692463,-0.035589058,-0.0060738293,-0.076173075,0.009714454,0.039372005,0.041685842,0.008557535,-0.015131777,0.0033307357,0.0062345127,-0.006689017,-0.018345444,0.028390447,-0.023946404,0.0018983586,-0.060894385,0.008855946,-0.039335277,0.019759458,0.029877916,0.012404752,-0.006845109,0.0028417993,-0.00051935145,0.02392804,-0.007249113,-0.020512374,0.031420477,-0.04205312,0.009696091,0.027049888,-0.023689311,-0.024846232,-0.032338664,-0.029786097,0.017225252,0.029125,-0.005720326,0.045946248,-0.049949557,-0.030226827,-0.04741535,0.024956414,0.030594103,0.04374259,-0.0030415056,0.0035763516,-0.01128456,-0.010834646,-0.054246686,0.022936396,0.0054035503,-0.034505595,-0.017381344,-0.020090006,-0.018657628,0.0106234625,0.003530442,0.027068252,0.028372083,-0.038233448,0.0068910187,-0.0012280797,0.008782491,-0.0058075543,0.013616763,-0.042750943,-0.041942935,0.019924732,0.011486562,0.035717607,0.015113413,-0.012863847,-0.0071113845,-0.03395468,-0.0059544644,0.01171611,-0.053842682,0.019777821,0.004861818,-0.014388043,-0.030410465,0.024717685,0.017620074,-0.038417086,0.04833354,0.046607345,0.0050500473,0.05729508,0.013442307,0.02903318,-0.01895145,0.020420555,0.019557456,-0.00330319,-0.026352065,0.045248423,0.016564155,0.023597494,0.0379029,-0.002185293,-0.053952865,0.018877994,-0.041906208,0.015131777,0.0024607503,-0.04895791,-0.03193466,0.00352126,-0.007464888,-0.02401986,0.033550676,-0.040767655,0.041355293,0.008176485,-0.016178515,0.006092193,-0.0019603365,0.003144802,0.008984493,-0.061482027,-0.036488887,0.005991192,-0.008745763,-0.011449834,-0.021504018,-0.038784362,-0.055311788,-0.070737384,0.0037439214,0.017326253,0.032338664,-0.01673861,-0.017638437,0.0033697586,0.0214122,-0.033697587,-0.0687541,0.021393836,0.01846481,-0.010090913,0.03564415,-0.043779317,-0.028280264,0.053218316,-0.0013233419,-0.029069908,-0.03375268,0.03096138,-0.013681036,0.036286883,0.003815081,-0.031897932,-0.02069601,-0.019024905,-0.064787515,0.00083440554,-0.038563997,0.011201923,-0.07962547,-0.007501615,-0.0011735621,-0.0035189646,0.006193194,0.0031861207,0.022624211,-0.020567464,0.0060325107,-0.0066522895,-0.020842921,0.03457905,0.02532369,-0.018529082,0.014498226,-0.026131699,0.01933709,0.028996453,0.012129295,-0.029290274,-0.02710498,0.0081305755,0.016949795,0.046166614,0.0063355137,0.022605848,-0.043044765,0.0020911787,-0.038159993,0.0076577077,-0.04231021,-0.09211286,0.036250155,-0.015544963,-0.0031608704,-0.019281998,-0.016867157,-0.0020292008,-0.02787626,0.024478955,0.04359568,-0.013635127,-0.023083307,0.033440493,-0.017160978,-0.0329814,-0.028867906,0.028004806,-0.012368024,-0.014929776,-0.009677727,0.012459843,0.04624007,0.04528515,0.053842682,-0.010797919,-0.031181745,-0.0017491527,0.020328736,0.004138743,-0.0014771388,-0.086162984,0.014140132,-0.00044790475,-0.008406033,0.048921183,-0.014590045,-0.022918032,0.007951529,-0.07037011,-0.024442228,-0.027325345,0.031861205,-0.046166614,0.007373069,-0.02218348,-0.007478661,-0.0015907648,0.0065466976,-0.0056927805,0.04833354,-0.016325425,-0.049068093,0.0069369283,-0.023450583,0.0025158417,0.025966424,0.0017847326,0.014957322,-0.057405263,0.06945192,0.0100082755,-0.014461499,-0.038857818,-0.039555643,0.021357108,-0.016711066,-0.0050133197,0.023358764,-0.011009103,-0.019318726,-0.0073042046,-0.02618679,-0.021614201,-0.00038621383,-0.024056587,0.015985694,0.009347178,-0.010393915,0.037792716,0.052189942,-0.003539624,0.05869073,-0.03819672,-0.0046207933,0.036543977,-0.012873029,-0.030924652,0.019061632,0.07360214,-0.0010323903,-0.06526497,0.01789553,-0.049361914,-0.018703539,-0.0037347395,0.016655974,0.036195066,-0.0034684641,0.014103404,0.064236596,0.027508983,-0.019135088,-0.053034678,-0.01027455,-0.031677566,0.019135088,-0.029327001,0.010081731,-0.014094222,-0.0087274,-0.008828401,-0.0029657548,-0.006491606,0.01432377,0.0014427067,-0.003631443,-0.038453814,-0.011661018,-0.033844497,-0.027086616,-0.0047516352,-0.014066677,-0.061188206,-0.0456157,-0.015939785,0.010770373,-0.010935647,0.011679382,-0.03160411,0.02941882,-0.013653491,-0.0023195785,0.029198455,-0.018933086,-0.032522302,0.020034915,0.0379029,-0.0031218473,0.011257014,0.0055780066,-0.015958149,-0.0059406916,0.036837798,-0.020530736,-0.0106234625,-0.029253546,0.0056147343,0.008268304,0.024570774,-0.005343868,0.035937972,0.04528515,-0.028206808,-0.061849304,0.02155911,-0.0498761,-0.0060325107,0.0024033634,0.009044175,0.02556242,0.000297838,0.018740267,0.009916456,-0.07294104,-0.024534047,-0.015921421,0.0030162553,-0.00019698053,-0.04278767,0.048700817,-0.030226827,-0.01687634,-0.04851718,0.011651836,-0.009191086,0.0019385294,-0.006105966,-0.008089257,-0.048260085,0.028629176,-0.011201923,0.009177313,0.019135088,0.058433637,0.0011586415,-0.012817938,0.012267023,0.010146004,0.0027476847,0.005073002,-0.016453972,-0.004662112,0.04513824,0.0021829975,-0.0012521822,0.037939627,0.05527506,-0.03443214,-0.04124511,-0.037939627,0.011211105,-0.0066568805,-0.047268443,-0.0032205528,0.01196402,0.026976433,0.015388871,0.012175204,0.014727774,-0.027325345,0.0017250502,0.00023729482,-0.0051785936,-0.010797919,0.0056881895,0.0025824104,0.007047111,-0.03915164,0.065081336,-0.029216819,0.05387941,-0.018749448,-0.019079996,0.027839532,0.019281998,-0.0111284675,0.016610064,0.034964688,0.029602459,-0.047598988,0.0041731754,-0.01909836,-0.00554587,-0.010761191,-0.02242221,-0.01587551,-0.00032509677,0.037535623,0.02974937,0.017142614,0.02749062,-0.021100014,0.0062620584,0.039078183,-0.039555643,-0.0055825976,-0.022771122,0.014360498,0.025874605,-0.012478207,0.0037875352,0.0023276126,-0.0059269187,-0.0050041378,0.044109866,0.0023402378,-0.016068332,-0.00848867,0.008107621,0.016380517,-0.018639265,0.02802317,-0.008938584,-0.016518245,0.03650725,0.02209166,-0.06206967,0.0022553052,0.03377104,0.012138477,-0.03048392,-0.02117347,0.011348833,-0.0040538106,-0.014305406,0.007965301,0.012900575,-0.04407314,0.04499133,0.0134698525,0.008888083,0.030135008,0.057699084,0.016802885,0.010247005,0.0003403043,0.019924732,-0.0015655146,0.0342485,-0.019906368,0.0059544644,-0.02179784,-0.015903058,0.045725882,-0.012891393,0.009158949,-0.012992394,-0.0014805819,-0.0032733488,-0.0019247566,0.008580489,0.0115324715,-0.06049038,0.0032343257,0.033146672,-0.0012590686,-0.01846481,-0.017968986,-0.008851355,-0.009843001,-0.024589138,0.014149314,-0.011954838,-0.03413832,-0.018060805,-0.018510718,-0.06405296,0.027068252,0.041979663,-0.02618679,-0.0130566675,-0.05744199,0.013717764,-0.023652585,-0.011780383,-0.002869345,0.008621808,-0.0016607769,-0.005858055,-0.009530816,0.03564415,-0.033550676,0.017050795,0.027912987,-0.010412279,-0.044403687,-0.008828401,-0.001165528,0.011936475,-0.013120941,-0.009558362,-0.034983054,-0.018685175,0.031714294,0.027508983,-0.020236917,-0.012294569,-0.00079480855,-0.023964768,0.025874605,0.011339651,-0.01239557,-0.0059085554,-0.008608035,0.0013210464,0.022991488,-0.015581691,0.021155106,0.0046804757,0.030502284,-0.0030506875,-0.014645137,0.034964688,0.0019924731,-0.002317283,-0.0042833583,0.0049123187,0.013139305,-0.0029588686,-0.042714216,-0.0069323373,0.006523743,0.037535623,-0.06699117,-0.03452396,0.025599148,0.031953026,-0.0070333383,0.017004887,0.00029252973,0.042457122,0.013065849,0.03351395,-0.019924732,0.005077593,-0.0029244365,0.007639344,-0.052483764,0.0044096094,-0.021283653,0.0028509812,-0.014039131,-0.019392181,0.037443805,-0.023450583,-0.0052795946,-0.00015236222,0.006179421,0.0026696385,0.0010639532,0.0023459764,-0.0072904318,-0.007529161,-0.004393541,-0.017546618,0.0036957164,0.010935647,0.015572509,-0.0062345127,0.043191675,0.006083011,0.02146729,0.037315257,0.03255903,0.023009852,-0.030300282,0.032136664,0.0067991996,-0.0049215006,0.0127536645,0.0145625,0.040033102,-0.016711066,-0.0122486595,0.024478955,0.0021095425,-0.021761112,0.03138375,0.006179421,-0.015792875,0.029473912,0.019024905,-0.0126526635,-0.029767733,-0.02488296,0.013001576,0.0022897373,0.0025778194,0.012340479,0.006684426,0.0058121453,-0.021614201,-0.019392181,0.033073217,0.014938958,0.0068037906,-0.04278767,0.002286294,0.029694278,0.008148939,0.028555721,-0.0008384226,-0.0011517551,-0.039518915,0.0051923664,0.011982384,-0.0026168425,-0.003043801,0.040584017,-0.010614281,0.060123105,-0.04958228,0.009379315,0.019428909,-0.016527427,-0.045946248,-0.009815455,0.027196798,0.004666703,-0.015921421,0.017390525,-0.011872201,-0.03226521,0.014984868,0.0034569867,-0.02686625,0.04231021,0.0007919392,0.014296224,-0.013662673,0.03661743,-0.012331297,-0.0016619246,-0.01861172,0.018529082,-0.0036107837,-0.002282851,0.020457283,-0.046276797,0.02710498,-0.01321276,0.022054933,0.012836302,0.014112586,-0.030392101,0.027270254,0.01451659,0.0115324715,0.030759377,0.014158496,0.006312559,-0.027380437,-0.0073363413,-0.024368772,0.028059898,-0.03134702,-0.026058244,-0.007161885,0.027564075,-0.018437263,0.023009852,-0.008024984,-0.035387058,-0.0032136664,0.008855946,-0.007708208,-0.007639344,-0.008754945,0.00752457,-8.966703e-05,-0.005215321,-0.000652489,-0.0020406782,-0.006202376,-0.004060697,0.01587551,0.022110024,0.047048077,-0.010935647,0.002378113,0.0072215674,0.009539998,-0.0031861207,0.0066568805,0.0379029,0.0015861739,-0.008314214,0.022367118,-0.0086769,-0.03024519,0.0062299217,0.005215321,0.028592449,-0.0048021358,0.029400457,0.0017778461,0.018740267,-0.0036016018,0.029914644,-0.02378113,-0.017271161,0.043779317,-0.04355895,0.016077513,-0.003626852,-0.020953104,-0.028096626,-0.03222848,-0.012735301,0.03834363,-0.02203657,-0.034836143,0.033146672,0.01784044,0.019777821,-0.014828775,-0.01278121,0.0023195785,0.031897932,3.948936e-05,0.026902977,-0.010136822,0.021357108,-0.004994956,-0.0252686,0.0034937144,0.028867906,0.029051544,0.0023735221,-0.013010758,-0.06732172,0.0132586695,-0.0076898444,0.0067349263,0.00426729,-0.023156762,0.020861285,0.00650997,0.02493805,-0.031769387,0.009962366,-0.031953026,-0.060233288,-0.052483764,-0.030263554,-0.011247832,0.029106636,0.051235024,-0.011771201,0.040290195,0.010439824,-0.002080849,0.022679303,0.011247832,-0.01301994,-0.024185134,-0.023909677,0.02873936,-0.0057065533,-0.012928121,0.03347722,-0.0028349129,-0.014645137,-0.030832833,-0.03138375,-0.035607424,0.04051056,-0.03202648,0.010807101,0.05435687,0.0031425066,-0.0052979584,0.0205491,-0.017519072,0.014140132,0.0076990263,-0.043522224,-0.013185214,-0.015223596,0.008300441,0.051859394,0.008640172,-0.02918009,0.005619325,-0.012873029,-0.013855493,-0.008846764,-0.019373817,-0.0031815297,0.021871295,0.0024997734,-0.0061748303,-0.0051280935,0.016949795,0.0067257443,0.02627861,0.017519072,-0.035864517,-0.0063630594,0.0033054855,-0.017381344,0.0139748575,-0.0026604566,0.019116724,0.014388043,0.00863099,-0.02918009,-0.004030856,0.016086696,-0.025819514,0.01635297,-0.035442147,0.019135088,0.022146752,0.01451659,-0.021338744,0.012790392,0.013616763,-0.01297403,-0.006321741,-0.03265085,0.011440652,0.021430563,0.011991566,0.042420395,0.00016125718,-0.009328814,0.019704366,-0.016242787,-0.025066597,0.025966424,0.0072215674,0.021852931,-0.007960711,0.010228641,-0.026792796,0.01957582,0.02642552,-0.02951064,0.06739517,0.01663761,0.03674598,0.018042441,0.010917284,-0.023909677,0.039702553,-0.0034546913,0.00085965573,0.01413095,0.022367118,-0.023983132,-0.029290274,0.009852183,0.0021543042,-0.008552943,0.041979663,0.008318805,-0.014599227,-0.041061472,0.0076714805,-0.005862646,0.025140053,0.02455241,0.042457122,0.031163381,0.014810411,0.009999094,-0.01524196,-0.007368478,-0.0005334112,0.0057983724,0.013855493,-0.012716937,0.004664407,0.012597572,-0.037645806,0.00762098,-0.0031792342,0.015618418,-0.016536608,-0.009393088,-0.016049968,0.005141866,0.0105224615,-0.009397679,-0.0032871217,-0.01543478,-0.010366369,-0.006381423,0.01875863,-0.035442147,-0.0023207262,0.035276875,0.016242787,0.017858803,-0.0015219005,0.015756147,0.007345523,0.0033697586,-0.05347541,0.013277033,0.0007563593,0.0076898444,-0.020310372,0.009539998,-0.03553397,-0.0019913253,-0.05747872,-0.014700228,-0.009475725,-0.009778728,-0.0031884161,-0.0018558924,-0.022458937,0.0131576685,0.0018914721,-0.017087523,0.033367038,0.027325345,0.019318726,0.012873029,-0.03303649,0.009255359,-0.002098065,-0.007478661,0.013433125,0.024240226,-0.0059544644,0.004108902,-0.021265289,-0.014231951,0.0077541177,0.012294569,0.0019155747,0.028629176,0.006776245,-0.03680107,-0.014911412,0.018648447,0.03250394,-0.01128456,0.00089638337,-0.027288618,-0.0027407983,-0.028353719,0.043485496,-0.020861285,-0.01297403,-0.010054185,-0.0342485,0.049472097,0.032779396,-0.011881383,0.031273566,0.0041020154,-0.013130123,0.02532369,0.013065849,-0.0050500473,0.020916376,-0.03158575,-0.016554972,-0.053805955,-0.001108141,-0.005077593,-0.030355373,0.0074143875,0.020971468,0.018822903,0.0060416926,-0.0143788615,0.0060279197,-0.014351316,-0.036764342,0.0050316835,-0.059388556,-0.013653491,0.049398642,-0.007542934,0.0031333247,-0.011688564,-0.021650929,-0.01567351,-0.007919392,-0.008603444,0.0421633,0.017050795,-0.013350489,-0.01543478,-0.03009828,-0.0116702,0.023211854,-0.007992847,0.014057495,-0.001598799,0.0005434539,-0.0046139066,-0.007873483,-0.019447273,-0.009172722,0.011817111,0.023597494,0.008722808,0.018115897,0.022624211,0.0069874288,-0.043705862,0.012514935,-0.025342055,-0.034321956,-0.030667558,-0.040767655,-0.0149940485,0.015737783,-0.014057495,0.013488216,-0.025727695,-0.00018105567,-0.003372054,0.030135008,-0.009989912,0.028096626,0.0065466976,0.0006312559,-0.0035993063,0.03786617,-0.007060884,0.012055839,0.05020665,-0.013350489,0.007625571,-0.015737783,0.038123265,0.04157566,-0.015645964,0.016288698,7.546377e-05,0.0087779,-0.008011211,-0.010550007,-0.025158416,-0.0014415589,0.040290195,0.037205074,0.03926182,0.0099072745,0.042457122,-0.03164084,-0.023744402,-0.0096042715,0.03659907,-0.0037163757,0.019594183,0.027894624,0.0020613375,-0.012478207,-0.016316243,-0.026370429,0.018749448,-0.0015884694,0.016812066,-0.03911491,0.024387136,-0.0054127323,-0.010605099,0.036250155,0.0060646473,0.00253191,-0.014121768,-0.0038862408,0.0028234355,0.02102656,0.0072904318,0.0058856006,0.01490223,-0.012698573,-0.0019936208,0.008098439,0.0547976,0.0025043644,-0.014911412,-0.0036612842,0.0015792875,0.02203657,-0.031769387,0.016949795,-0.007951529,-0.006597198,0.012597572,-0.006610971,-0.034854505,0.0026788204,0.011100922,0.008093848,0.012964848,-0.0031356202,0.015269506,0.0037760579,0.0030667558,-0.022862941,0.017757801,-0.02170602,0.03694798,-0.018501537,-0.022605848,0.01355249,-0.022403846,0.042604033,0.06599952,-0.0007385694,-0.0024332046,-0.0113304695,0.012698573,0.012028294,-0.029547367,-0.016261151,-0.018501537,0.037792716,0.05005974,-0.0049444553,-0.020567464,0.02888627,0.031971388,-0.0009618044,-0.018271988,0.016059149,-0.013616763,-0.0063722413,-0.017372161,-0.0068037906,0.030741014,0.0282619,-0.0018972108,-0.017399708,0.01413095,0.02556242,-0.015618418,0.005348459,0.025452238,-0.01321276,-0.011514108,0.0054770056,0.022789486,-0.009039585,0.0049031368,-0.043081492,-0.018574992,0.0022048047,0.03110829,-0.04040038,0.027619166,0.0156276,-0.008323396,0.015535781,-0.013102577,-0.021595838,0.009650181,-0.0030988925,0.0031953026,0.024497319,0.04006983,-0.04234694,0.0012498867,-0.0076806624,-0.018051622,-0.024148406,-0.0016274925,-0.03977601,0.053659048,0.00930586,-0.002614547,-0.009640999,0.03033701,0.00043413189,0.019447273,-0.0054035503,-0.0031907116,0.008901856,-0.021136742,0.014590045,0.00047860673,-0.016674338,0.019208543,0.048149902,0.028225172,0.0013038303,0.013901402,0.0037806488,-0.030281918,-0.007258295,0.043705862,-0.011055012,0.011615109,0.019061632,9.6338255e-05,0.044256777,-0.03852727,-0.009438997,-0.02642552,0.027288618,-0.010944829,0.006592607,0.007951529,-0.010889738,0.025525693,0.01761089,-0.026627522,-0.004108902,-0.023156762,-0.024130043,0.0026329109,0.030153371,0.04407314,0.025158416,0.0033927134,0.013855493,0.04848045,0.037058163,-0.017757801,-0.01846481,-0.04653389,0.0094022695,0.0077770725,0.025433874,0.009062539,0.023615858,0.015948966,0.05483433,0.046019703,-0.00029984655,0.004696544,0.0057157353,-0.0045266785,-0.037407078,0.018106714,0.005550461,-0.022918032,-0.0273988,0.011982384,-0.0065375157,0.0051923664,-0.018584173,0.035901245,-0.0063309227,0.016527427,0.021136742,0.012074203,-0.008167303,0.013148487,0.0060416926,-0.034303594,-0.005734099,-0.014259497,-0.014865503,0.028904634,-0.040767655,0.0012315229,-0.04153893,0.01726198,-0.0032848262,0.007625571,-0.0056744167,-0.014222769,0.0016825838,-0.03158575,0.026884614,-0.01220275,0.0164907,0.0021416792,0.0022220206,0.005651462,0.014498226,-0.019116724,0.0031470975,-0.0023758176,0.058139816,0.0058901915,0.0063538775,-0.008226986,0.010054185,-0.017243616,0.0028372083]"
